PRISM Time Series Data
Location:  Lat: 40.7514   Lon: -112.3389   Elev: 1281m
"Climate variables: ppt,tmean"
Spatial resolution: 4km
Period: 1895-01 - 2022-10
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Nov-16
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmean (degrees C)
1981-02,10.59,2.7
1981-03,55.64,6.6
1981-04,13.02,11.4
1981-05,93.59,14.5
1981-06,15.97,21.8
1981-07,11.08,25.9
1981-08,6.27,25.6
1981-09,26.25,20.0
1981-10,112.20,10.4
1981-11,29.31,6.9
1981-12,35.16,3.2
1982-01,24.57,-0.9
1982-02,12.41,0.1
1982-03,49.65,5.8
1982-04,38.49,8.4
1982-05,51.19,14.7
1982-06,9.06,20.5
1982-07,60.64,24.3
1982-08,22.57,26.3
1982-09,177.06,17.9
1982-10,54.05,9.6
1982-11,24.37,3.5
1982-12,38.13,-0.4
1983-01,24.33,0.7
1983-02,27.53,3.2
1983-03,70.50,6.5
1983-04,50.23,7.3
1983-05,64.65,13.4
1983-06,39.37,20.0
1983-07,16.00,25.1
1983-08,93.01,25.2
1983-09,30.95,19.6
1983-10,35.14,13.0
1983-11,76.74,5.7
1983-12,91.67,-0.8
1984-01,17.72,-5.0
1984-02,20.90,-4.1
1984-03,30.09,3.6
1984-04,106.78,8.3
1984-05,25.65,16.3
1984-06,50.60,19.5
1984-07,53.26,25.5
1984-08,27.40,24.7
1984-09,37.60,18.6
1984-10,66.75,9.5
1984-11,38.78,5.4
1984-12,13.35,-0.8
1985-01,19.43,-3.8
1985-02,23.83,-3.4
1985-03,39.92,4.1
1985-04,12.69,12.8
1985-05,62.74,17.5
1985-06,30.20,21.9
1985-07,30.50,27.0
1985-08,0.40,24.9
1985-09,58.03,17.0
1985-10,35.56,11.6
1985-11,58.94,2.8
1985-12,28.52,-2.9
1986-01,17.36,-1.4
1986-02,41.16,5.1
1986-03,60.98,9.4
1986-04,116.72,9.9
1986-05,80.24,15.1
1986-06,21.58,23.8
1986-07,27.09,24.2
1986-08,56.88,25.9
1986-09,84.45,16.1
1986-10,24.44,11.1
1986-11,29.51,5.2
1986-12,2.13,-1.0
1987-01,40.99,-2.8
1987-02,23.50,2.4
1987-03,35.47,6.0
1987-04,10.70,13.5
1987-05,70.72,17.4
1987-06,7.60,22.5
1987-07,32.14,24.7
1987-08,15.94,24.5
1987-09,2.03,19.6
1987-10,33.16,14.6
1987-11,46.79,5.8
1987-12,29.97,-0.3
1988-01,17.81,-2.9
1988-02,1.15,1.7
1988-03,29.79,5.7
1988-04,43.23,11.8
1988-05,57.55,16.5
1988-06,3.10,24.0
1988-07,3.38,27.6
1988-08,10.64,25.4
1988-09,7.48,18.5
1988-10,1.42,16.3
1988-11,63.60,5.5
1988-12,20.79,-1.7
1989-01,7.13,-4.8
1989-02,43.55,-3.2
1989-03,36.70,7.9
1989-04,24.07,13.2
1989-05,50.75,16.0
1989-06,11.40,20.9
1989-07,12.75,27.9
1989-08,20.06,24.5
1989-09,23.62,19.2
1989-10,50.64,12.9
1989-11,22.71,4.8
1989-12,2.81,0.1
1990-01,15.11,1.2
1990-02,18.19,1.0
1990-03,42.94,8.1
1990-04,45.92,13.3
1990-05,31.91,15.2
1990-06,28.88,22.5
1990-07,17.31,26.8
1990-08,19.98,25.7
1990-09,18.39,22.6
1990-10,23.43,13.0
1990-11,42.08,6.1
1990-12,13.77,-4.4
1991-01,23.01,-3.5
1991-02,16.92,3.2
1991-03,27.31,6.0
1991-04,77.78,9.0
1991-05,82.41,14.0
1991-06,34.64,21.1
1991-07,6.41,27.2
1991-08,20.15,26.4
1991-09,42.62,19.3
1991-10,68.93,13.6
1991-11,78.96,4.0
1991-12,15.88,-1.1
1992-01,14.88,-2.9
1992-02,34.55,4.0
1992-03,20.86,9.6
1992-04,13.05,15.0
1992-05,25.21,19.8
1992-06,14.59,22.5
1992-07,24.18,24.9
1992-08,7.10,26.5
1992-09,16.89,20.1
1992-10,31.39,14.6
1992-11,49.69,2.4
1992-12,45.56,-1.4
1993-01,76.89,-3.3
1993-02,34.68,-0.7
1993-03,45.33,6.8
1993-04,33.92,9.3
1993-05,85.07,18.1
1993-06,31.95,19.0
1993-07,37.55,22.4
1993-08,12.17,23.6
1993-09,7.81,19.3
1993-10,61.78,12.6
1993-11,10.08,2.5
1993-12,22.03,-0.1
1994-01,12.31,3.0
1994-02,36.63,1.9
1994-03,44.89,8.4
1994-04,75.73,11.9
1994-05,22.12,18.3
1994-06,6.73,24.1
1994-07,8.65,27.8
1994-08,24.13,27.6
1994-09,15.24,22.0
1994-10,71.99,12.0
1994-11,76.79,1.9
1994-12,22.18,1.3
1995-01,38.41,2.1
1995-02,34.16,6.8
1995-03,67.76,7.8
1995-04,55.47,10.2
1995-05,142.86,13.8
1995-06,58.42,19.1
1995-07,15.89,25.8
1995-08,21.77,27.1
1995-09,36.28,20.4
1995-10,12.61,11.9
1995-11,16.96,8.3
1995-12,29.81,3.5
1996-01,65.59,1.2
1996-02,40.03,0.8
1996-03,60.28,6.9
1996-04,50.14,10.1
1996-05,47.68,15.7
1996-06,1.14,23.7
1996-07,13.09,27.2
1996-08,0.57,26.0
1996-09,32.06,18.3
1996-10,44.51,12.2
1996-11,55.03,6.0
1996-12,33.27,2.4
1997-01,62.53,-0.1
1997-02,47.94,1.5
1997-03,11.06,7.5
1997-04,66.33,8.8
1997-05,50.03,17.3
1997-06,49.11,22.1
1997-07,28.19,25.4
1997-08,25.26,26.5
1997-09,47.18,20.7
1997-10,56.60,12.9
1997-11,22.96,6.4
1997-12,33.47,-0.8
1998-01,41.75,3.5
1998-02,96.64,3.9
1998-03,58.98,6.5
1998-04,63.26,10.2
1998-05,43.91,16.2
1998-06,97.50,18.3
1998-07,25.83,27.1
1998-08,19.09,26.0
1998-09,28.04,20.2
1998-10,56.98,11.1
1998-11,33.74,6.2
1998-12,24.88,0.2
1999-01,45.20,2.4
1999-02,31.42,3.5
1999-03,9.81,7.5
1999-04,100.71,8.3
1999-05,67.04,14.4
1999-06,30.80,20.3
1999-07,9.18,26.2
1999-08,15.29,26.3
1999-09,8.25,19.0
1999-10,1.39,12.8
1999-11,26.20,8.7
1999-12,23.74,1.4
2000-01,44.04,2.6
2000-02,60.46,4.8
2000-03,27.98,6.6
2000-04,30.50,13.8
2000-05,38.55,18.0
2000-06,3.60,23.8
2000-07,18.66,28.7
2000-08,53.68,27.9
2000-09,49.11,19.8
2000-10,51.80,13.0
2000-11,33.29,1.4
2000-12,25.74,-0.1
2001-01,17.83,-2.2
2001-02,28.62,2.4
2001-03,41.43,8.2
2001-04,47.94,11.0
2001-05,4.70,19.3
2001-06,28.11,23.1
2001-07,49.92,27.7
2001-08,17.57,27.5
2001-09,5.03,22.5
2001-10,16.36,14.8
2001-11,79.99,7.2
2001-12,43.05,-1.5
2002-01,17.27,-1.3
2002-02,4.48,-0.9
2002-03,44.43,4.7
2002-04,70.04,12.1
2002-05,23.66,16.6
2002-06,6.20,23.8
2002-07,6.41,29.4
2002-08,4.46,26.1
2002-09,42.37,20.0
2002-10,25.81,11.4
2002-11,22.42,3.1
2002-12,9.70,2.5
2003-01,15.47,3.9
2003-02,27.90,2.9
2003-03,26.54,8.1
2003-04,38.32,11.0
2003-05,41.94,17.0
2003-06,18.03,23.0
2003-07,9.53,30.0
2003-08,8.43,27.8
2003-09,10.94,18.6
2003-10,5.97,15.7
2003-11,46.52,3.3
2003-12,69.31,1.7
2004-01,10.82,-4.2
2004-02,68.56,-1.8
2004-03,20.83,9.2
2004-04,66.16,12.3
2004-05,30.48,16.5
2004-06,16.97,22.5
2004-07,14.24,27.1
2004-08,9.35,24.6
2004-09,31.77,19.1
2004-10,100.78,12.5
2004-11,31.44,4.2
2004-12,8.50,0.5
2005-01,44.61,0.9
2005-02,38.61,1.8
2005-03,65.57,6.3
2005-04,71.21,10.5
2005-05,111.09,15.5
2005-06,52.00,19.8
2005-07,2.85,28.4
2005-08,12.72,26.0
2005-09,8.16,18.9
2005-10,28.82,13.2
2005-11,25.25,6.2
2005-12,26.88,0.3
2006-01,39.74,1.4
2006-02,18.70,1.4
2006-03,58.83,5.4
2006-04,70.91,12.1
2006-05,24.83,18.1
2006-06,20.08,24.0
2006-07,7.34,29.3
2006-08,31.46,26.1
2006-09,60.23,18.0
2006-10,45.85,11.5
2006-11,24.40,6.1
2006-12,24.40,-0.3
2007-01,23.40,-4.7
2007-02,32.55,3.2
2007-03,30.12,8.2
2007-04,10.88,12.1
2007-05,25.52,18.0
2007-06,27.56,23.6
2007-07,25.21,29.6
2007-08,7.38,27.7
2007-09,38.18,20.6
2007-10,50.35,11.7
2007-11,7.71,6.6
2007-12,58.13,-1.5
2008-01,35.18,-3.0
2008-02,29.14,1.3
2008-03,18.16,5.6
2008-04,14.29,8.7
2008-05,50.28,14.7
2008-06,39.76,21.8
2008-07,0.25,28.5
2008-08,0.02,26.6
2008-09,33.98,19.8
2008-10,22.03,12.6
2008-11,27.77,7.1
2008-12,34.12,0.3
2009-01,49.99,-0.7
2009-02,16.40,2.4
2009-03,40.33,6.3
2009-04,62.23,9.9
2009-05,29.98,16.7
2009-06,82.09,19.4
2009-07,11.81,27.0
2009-08,10.17,24.8
2009-09,22.35,21.9
2009-10,48.05,9.7
2009-11,8.90,5.4
2009-12,52.20,-4.5
2010-01,8.69,-1.8
2010-02,8.13,2.3
2010-03,28.60,6.2
2010-04,85.62,9.3
2010-05,88.18,12.0
2010-06,31.16,20.8
2010-07,6.40,26.9
2010-08,37.30,25.3
2010-09,3.52,20.6
2010-10,40.36,14.1
2010-11,76.07,4.6
2010-12,82.15,1.0
2011-01,17.80,-2.6
2011-02,20.43,1.5
2011-03,53.40,6.5
2011-04,99.38,8.2
2011-05,149.18,12.2
2011-06,36.19,19.6
2011-07,11.72,26.5
2011-08,23.40,26.8
2011-09,4.51,21.0
2011-10,45.23,13.4
2011-11,45.67,4.5
2011-12,2.93,-1.6
2012-01,43.72,0.6
2012-02,18.72,2.6
2012-03,22.66,8.8
2012-04,45.13,12.7
2012-05,16.09,16.8
2012-06,0.00,23.2
2012-07,23.92,27.2
2012-08,2.14,27.6
2012-09,21.96,20.2
2012-10,36.83,11.9
2012-11,27.75,6.5
2012-12,48.96,1.8
2013-01,43.02,-8.0
2013-02,20.63,-2.5
2013-03,23.72,6.4
2013-04,54.85,9.8
2013-05,43.11,15.7
2013-06,0.00,22.6
2013-07,30.80,27.6
2013-08,5.42,27.1
2013-09,53.90,19.6
2013-10,34.16,10.1
2013-11,21.95,5.6
2013-12,39.85,-4.6
2014-01,21.67,-1.3
2014-02,32.16,4.3
2014-03,37.11,7.9
2014-04,42.02,9.9
2014-05,33.33,15.7
2014-06,22.34,20.6
2014-07,26.78,26.7
2014-08,64.25,23.0
2014-09,66.61,20.3
2014-10,7.29,13.3
2014-11,22.16,4.9
2014-12,37.46,2.7
2015-01,18.39,0.1
2015-02,3.99,5.7
2015-03,14.89,8.6
2015-04,69.21,10.9
2015-05,122.08,15.1
2015-06,21.34,23.7
2015-07,32.05,24.1
2015-08,22.28,24.4
2015-09,35.82,20.5
2015-10,23.05,15.0
2015-11,20.74,4.0
2015-12,52.38,-0.9
2016-01,42.23,-2.2
2016-02,14.03,1.6
2016-03,60.28,7.5
2016-04,50.45,11.8
2016-05,44.78,14.9
2016-06,18.34,23.3
2016-07,1.08,27.0
2016-08,3.86,24.7
2016-09,46.10,18.3
2016-10,21.37,13.7
2016-11,48.10,7.3
2016-12,49.86,-1.9
2017-01,50.94,-3.0
2017-02,48.13,3.9
2017-03,79.74,8.9
2017-04,82.86,9.3
2017-05,25.76,14.8
2017-06,6.25,22.5
2017-07,19.24,28.0
2017-08,9.02,26.0
2017-09,55.92,18.0
2017-10,1.98,9.7
2017-11,28.47,7.3
2017-12,11.72,-0.6
2018-01,21.76,2.0
2018-02,24.14,2.3
2018-03,47.36,5.7
2018-04,38.63,11.1
2018-05,48.21,16.6
2018-06,1.80,22.1
2018-07,3.49,27.9
2018-08,14.83,24.8
2018-09,0.03,20.3
2018-10,56.06,11.2
2018-11,24.69,3.0
2018-12,34.29,-0.9
2019-01,45.69,-1.5
2019-02,45.26,0.4
2019-03,84.41,5.4
2019-04,79.04,10.7
2019-05,92.52,13.3
2019-06,13.48,19.4
2019-07,5.34,26.5
2019-08,12.24,25.4
2019-09,42.31,18.8
2019-10,17.07,6.7
2019-11,39.43,4.4
2019-12,33.92,-0.0
2020-01,35.40,1.4
2020-02,24.55,0.6
2020-03,33.99,7.0
2020-04,7.62,10.3
2020-05,15.62,16.8
2020-06,47.84,20.5
2020-07,4.65,25.2
2020-08,2.54,27.4
2020-09,6.74,19.1
2020-10,8.38,12.3
2020-11,18.14,5.1
2020-12,5.73,-1.7
2021-01,14.94,-0.4
2021-02,50.77,2.0
2021-03,31.69,5.6
2021-04,35.45,9.0
2021-05,13.69,15.4
2021-06,10.29,25.0
2021-07,11.53,28.1
2021-08,68.59,23.4
2021-09,5.89,20.2
2021-10,95.04,11.4
2021-11,8.68,6.2
2021-12,53.56,1.0
2022-01,6.36,-1.2
2022-02,5.80,-0.7
2022-03,35.27,6.2
2022-04,24.78,8.9
2022-05,41.66,12.9
2022-06,15.09,20.9
2022-07,10.06,28.1
2022-08,37.41,25.4
2022-09,17.92,22.1
2022-10,26.15,12.7
